,coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_screen_name,user_description,user_followers_count,user_friends_count,user_location,user_screen_name.1,user_statuses_count,user_verified
11727,,Thu Apr 23 00:21:43 +0000 2020,COVID19,https://twitter.com/MarieLamensch84/status/1253116808724430849/photo/1,,0,1253116808724430849,,,,en,0,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",the british house of commons at the time of #covid19 . they look more lonely and depressed as ever. https://t.co/v0dvrcoy8q,https://twitter.com/MarieLamensch84/status/1253116808724430849,MarieLamensch84,"Foreign policy,human rights,security, women’s rights @MIGSInstitute @Concordia ; President @CICMontreal ; Editor @themantle ; @RDandurand Eng/Fr",2761,4004,"Montréal, Québec",MarieLamensch84,46061,False
11755,,Thu Apr 23 00:21:46 +0000 2020,,,https://twitter.com/MagallanesExpe1/status/1253112102123962368,0,1253116821571592192,,,,es,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",que hermoso https://t.co/6utnl6xxlw,https://twitter.com/lo_sepulveda/status/1253116821571592192,lo_sepulveda,"Solo la Lo (una tortuga disfrazada de persona)
Un pollo poco preparado para la vida",150,404,Santiago,lo_sepulveda,5633,False
11792,,Thu Apr 23 00:21:46 +0000 2020,SaludMental Familia Covid19,https://twitter.com/HHVALDIZAN/status/1253116821902970889/photo/1,,1,1253116821902970889,,,,es,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","esta noche no se pierdan el tema: ""abordaje de los cambios en el ciclo vital familiar"". a cargo del equipo de profesionales del departamento de salud mental en familia.#saludmental#familia#covid19 https://t.co/mcjsro781z",https://twitter.com/HHVALDIZAN/status/1253116821902970889,HHVALDIZAN,,107,337,"Santa Anita, Peru",HHVALDIZAN,542,False
11884,,Thu Apr 23 00:21:47 +0000 2020,,,,1,1253116826407616512,,,,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","experts predict the immune will soon become an elite class of people. theyll get jobs, accessibility that the susceptible wont. donald mcneil (nyt) says he imagines covid parties being organized much like chicken pox parties. with the goal of becoming infected ",https://twitter.com/CassandraKAvila/status/1253116826407616512,CassandraKAvila,Ryerson University journalism graduate. Digital Producer/Multimedia Journalist. Views expressed are my own. IG: @cassandraaavila,586,424,Toronto ,CassandraKAvila,10835,False
11951,,Thu Apr 23 00:21:50 +0000 2020,,,https://twitter.com/CiroGomezL/status/1252831889573859329,0,1253116838713552899,,,,es,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",aplauso para estos superhroes https://t.co/xgznozxaqj,https://twitter.com/israel48firm/status/1253116838713552899,israel48firm,,11,156,"Tlalnepantla de Baz, México",israel48firm,71,False
12081,,Thu Apr 23 00:21:54 +0000 2020,,,https://twitter.com/Reuters/status/1253115116679319559,14,1253116855050473474,,,,en,4,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","there is no word that adequately conveys the horror, incredulity, tragedy and also grim, sick comedy of this truly frightening headline and accompanying story.the feeling it evokes is the nausea of estrangement from realityof not physically being where you believe you are. https://t.co/pvqhvlz1tv",https://twitter.com/MoriartyLab/status/1253116855050473474,MoriartyLab,"🏳️‍🌈🇨🇦Assoc Prof @UofTDentistry @UofTMedicine. Infectious disease, blood-borne infection, Lyme disease, vascular biology. Opinions mine.",4534,2821,"Toronto, Ontario",MoriartyLab,43059,False
12104,,Thu Apr 23 00:21:53 +0000 2020,,,https://waa.ai/Tn8u,3,1253116851154018305,,,,en,4,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",since when did bill gates become the president of the united states? then why is every member on donald trumps coronavirus response team pushing his vaccinations? https://t.co/rnnpxrp4ss,https://twitter.com/donaldbroom/status/1253116851154018305,donaldbroom,Vet USMC- 1A-2A   PRO ISRAEL 🇮🇱 BUILD THE WALL! ! #MAGA  🇺🇸 FB patriots  #Trump2020 #LockHerUp          🇬🇧 ✝   #WWG1WGA,52180,50390,Garrett County,donaldbroom,342704,False
12191,,Thu Apr 23 00:21:56 +0000 2020,,,,2,1253116863992803328,,,,pt,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",acho to mau carter quem tem a coragem de perguntar pra uma me de famlia se ela prefere morrer de corona ou ver seus filhos morrerem de fome,https://twitter.com/Eitapessoa/status/1253116863992803328,Eitapessoa,019,238,292,"Santa Bárbara d'Oeste, Brasil",Eitapessoa,3027,False
12292,,Thu Apr 23 00:21:57 +0000 2020,,,https://ahoramardelplata.com.ar//c4204005,0,1253116868165898240,,,,es,0,,,"<a href=""http://canal10mardelplata.tv"" rel=""nofollow"">Canal Diez Mar del Plata</a>",murieron otras 8 personas y hay 144 nuevos casos de coronavirus en el pas https://t.co/06809kwlm0,https://twitter.com/Canal10MDP/status/1253116868165898240,Canal10MDP,Las noticias más importantes de Mar del Plata y la Región,26654,39,"Mar del Plata, Argentina",Canal10MDP,47552,False
12420,,Thu Apr 23 00:22:02 +0000 2020,COVID19,,,0,1253116889808736258,,,,en,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","me: okay, i'm feeling pretty calm. also me: *instant frog in throat during every single #covid19 inspired ad regardless of quality*",https://twitter.com/danielle_morgan/status/1253116889808736258,danielle_morgan,Arts + tech #PR person | Food poli culture + arts enthused |  #Torontolover | Opinions always my own |  https://t.co/Fc3bgWo281…,950,1985,"Toronto, ON",danielle_morgan,18389,False
12505,,Thu Apr 23 00:22:03 +0000 2020,,,,1,1253116890223960065,,,,pt,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"," o que q ernesto araujo tem na cabea, tirica de galinha? inventando q o corona  ao comunista.",https://twitter.com/ibarroxx/status/1253116890223960065,ibarroxx,Não aperte minha mente.,269,368,"Belo Horizonte, Brasil",ibarroxx,11739,False
12535,,Thu Apr 23 00:22:03 +0000 2020,,,https://twitter.com/Finanzas_Times/status/1253072847251046401,0,1253116889993265154,,,,es,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",me dieron ms ganas de quedarme en casita https://t.co/evakyipfi2,https://twitter.com/capurro_javi/status/1253116889993265154,capurro_javi,"Cs de la educación 📚
Liberal y de derecha 🇦🇷💪
UNLu ❤️
19 años✨",169,539,"Capilla del Señor, Argentina",capurro_javi,1991,False
12540,,Thu Apr 23 00:22:04 +0000 2020,,https://twitter.com/icantstophim/status/1253116896695779329/video/1,,7,1253116896695779329,,,,en,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theyre trying to justify... charging people for a vaccine.. during a pandemic.. https://t.co/hbpwnmp0hl,https://twitter.com/icantstophim/status/1253116896695779329,icantstophim,I am art|(G)oat(E)nergy(O)nly|Model|Actor|Rapper|Host|Essayist|Smart Ass|🇧🇸|ig: @icantstophim| 🍊 MIA ➡️ATL 🍑,1452,1083,"Atlanta, GA",icantstophim,110902,False
12599,,Thu Apr 23 00:22:05 +0000 2020,,,https://estatodobientuc.com/coronavirus-confirman-cuatro-nuevos-casos-en-tucuman-y-llegan-a-35-los-infectados/,0,1253116901154263040,,,,es,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","desde el ministerio de salud se dio a conocer el ltimo parte diario con respecto a la vigilancia epidemiolgica que se sigue sobre el coronavirus covid19 con cuatro nuevos casos confirmados. as, tucumn a la fecha suma 35 casos en total. https://t.co/ns9azfbid0",https://twitter.com/EstaTodoBienOK/status/1253116901154263040,EstaTodoBienOK,Radio Continental 100.1 - Lunes a Viernes de 20 a 22 - Con @roquegaleano @gracielaprensa,1383,1349,Argentina,EstaTodoBienOK,9984,False
12605,,Thu Apr 23 00:22:05 +0000 2020,cupeproud FrontLineHeroes COVID19,https://twitter.com/CUPELocal5167/status/1253116899623305216/photo/1,,5,1253116899623305216,,,,en,4,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tea time! deann is doing her part and working from home! working from home comes with pros and cons! many office workers note missing the supports and access of the office. while others note the benefits of working from home. #cupeproud #frontlineheroes #covid19 @cupe_media https://t.co/wzkler59xi,https://twitter.com/CUPELocal5167/status/1253116899623305216,CUPELocal5167,Representing 4200 members across 7 units. Hamilton. Our City. Our Union. Our Stories. Contact Executive Administrator Jodi Coville for social media concerns.,637,293,"Hamilton, Ontario",CUPELocal5167,2260,False
12628,,Thu Apr 23 00:22:06 +0000 2020,,,https://twitter.com/BleacherReport/status/1253072259989876736,0,1253116906094989315,,,,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sports https://t.co/fiu7w2emza,https://twitter.com/littlesnitchboy/status/1253116906094989315,littlesnitchboy,This page is filled with my stupid thoughts,118,186,"Toronto, Ontario",littlesnitchboy,3102,False
12696,,Thu Apr 23 00:22:08 +0000 2020,,,https://twitter.com/BET/status/1253116803133452288,0,1253116913741451267,,,,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this me https://t.co/wlzuf8rdot,https://twitter.com/CardellGladys/status/1253116913741451267,CardellGladys,"Huntsville, Alabama 20yr Old Singer🎙🎷 📥Dm Me 4 Features & Business Rags To Riches Waiting On Mines 🌪💰 IG:@cardellgladys_1 R&B , Soul, Pop & Hip-Hop! 🎙💜",689,617,"Huntsville, AL",CardellGladys,10999,False
12709,,Thu Apr 23 00:22:07 +0000 2020,China EstadosUnidos crisis coronavirus covid19 crisis,,http://elpensador.io/el-simulacro-del-leviatan-cyborg-o-la-seduccion-del-digital-totalitarismo/,1,1253116910704693250,,,,es,3,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""#china la rpida, #estadosunidos el lento. ese es uno de los binarismos con los que se codifica el anlisis de la #crisis"", dice el acadmico luis arnguiz. un ensayo que se enfrenta al filsofo surcoreano byunchul han. https://t.co/edrro0p5xl #coronavirus #covid19 #crisis",https://twitter.com/ElPensador_io/status/1253116910704693250,ElPensador_io,Diario que pregunta el Por qué e interviene en la sociedad,820,2452,"Santiago, Chile",ElPensador_io,1056,False
12714,,Thu Apr 23 00:22:07 +0000 2020,,,https://www.vulture.com/2020/04/if-i-wrote-a-coronavirus-episode.html,0,1253116909983272961,,,,und,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://t.co/9fxjxxlnoq,https://twitter.com/jen_kirsch/status/1253116909983272961,jen_kirsch,"avid reader. music lover. @torontostar columnist. host of @eOnepodcasts #lockdownlove. don't break up in front of me, I'LL WRITE ABOUT IT ✌ kirsch.jen@gmail.com",4373,783,"Toronto, Ontario",jen_kirsch,38935,False
12833,,Thu Apr 23 00:22:11 +0000 2020,,,,11,1253116926429192192,,,,es,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",una vergenza la invisibilidad del municipio de lobos en esta etapa del covid. para lo unico que salen a hablar es para decir que paguen los impuestos sin pensar en el miedo de la gente y el tema tan sensible por el que estamos viviendo.,https://twitter.com/RomanAl23/status/1253116926429192192,RomanAl23,,535,724,"Buenos Aires, Argentina",RomanAl23,9196,False
12914,,Thu Apr 23 00:22:14 +0000 2020,CORONAVIRUS,https://twitter.com/RIOJAVIRTUALTW/status/1253116939918020623/photo/1,,1,1253116939918020623,,,,es,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>", #coronavirus este mircoles @emanueljorakiki dej de ser el director de defensa del consumidor del poder ejecutivo riojano. https://t.co/sqp7pqmfwl,https://twitter.com/RIOJAVIRTUALTW/status/1253116939918020623,RIOJAVIRTUALTW,Portal de noticias riojano. Todas las voces y posiciones.,11151,1519,La Rioja - Argentina,RIOJAVIRTUALTW,26736,False
13073,,Thu Apr 23 00:22:17 +0000 2020,,,,0,1253116951951560704,,,,pt,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mulherada que apanha do marido (e no tem coragem de denunciar) soca veneno na comida dele e fala que tinha sintomas de corona, no  esto fazendo autpsia kkk",https://twitter.com/LPZADACASTRO/status/1253116951951560704,LPZADACASTRO,"BARBEIRO Do Rodo - #LPBARBER💈📐🔥 
  

         fogo nos racistas, tapão na raba dela e carinho nos animais
   - desconheço o amor -",666,694,"Santa Cruz, RODO/ANTARES",LPZADACASTRO,8020,False
13217,,Thu Apr 23 00:22:19 +0000 2020,,https://twitter.com/narellasenra/status/1253116959392178176/video/1,,1,1253116959392178176,,,,es,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","no fueron los simpson, people!! badbunny nos anticip el coronavirus.  https://t.co/kec1r8hqsp",https://twitter.com/narellasenra/status/1253116959392178176,narellasenra,Periodista. Hincha de Estudiantes y de Bilardo. Madre de Malvina. En IG como @nanisenra,780,557,"Buenos Aires, Argentina",narellasenra,2931,False
13316,,Thu Apr 23 00:22:23 +0000 2020,,,https://www.apa.org/research/action/speaking-of-psychology/african-americans-latinos-covid-19,18,1253116977805176834,,,,en,9,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",great episode discussing why covid19 is disproportionately affecting black &amp; latino communities. worth a listen. @apa https://t.co/nh5yqnigpb,https://twitter.com/DrKensa/status/1253116977805176834,DrKensa,"Clinical & Sport Psychologist (CMPC) • AASP President • At the intersection of mental health & performance, sport & culture• #DoGoodWork #Imprint #BLM ✌🏾🖤✊🏾✨",1560,1422,"Atlanta, GA",DrKensa,2783,False
13377,,Thu Apr 23 00:22:22 +0000 2020,,,https://www.sba.gov/funding-programs/loans/coronavirus-relief-options/economic-injury-disaster-loan-emergency-advance,0,1253116973698908160,,,,en,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",really hoping this gets voted in tomorrow.https://t.co/vabmdgld3j,https://twitter.com/Granny_SJW/status/1253116973698908160,Granny_SJW,A Woke Boomer,58,223,"Huntsville, AL",Granny_SJW,404,False
13464,,Thu Apr 23 00:22:25 +0000 2020,,,https://twitter.com/cablevisiontv/status/1252651523126857728,0,1253116985203986433,,,,es,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",este regalo nos dejo la alta comisionada de ...de que? https://t.co/g5aalkui4e,https://twitter.com/ser_libre/status/1253116985203986433,ser_libre,"♪https://t.co/rM2Fs574sw
..................

Con el las palabras que pienso y declaro.....♪ ♪",3660,4858,Santiago,ser_libre,9534,False
13710,,Thu Apr 23 00:22:32 +0000 2020,,,https://twitter.com/CNNChile/status/1252949631773954048,29,1253117014530560000,,,,es,25,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lamentablemente cuando vivimos crisis sanitarias, aflora lo mejor o lo peor de un ser humano. ojal no slo la justicia sancione a los culpables sino la sociedad en su conjunto condene y asle a estos salvajes https://t.co/vzyrnroavn",https://twitter.com/gustavohasbun/status/1253117014530560000,gustavohasbun,"Colocolino, papa de dos hijos maravillosos, voluntario de la 16 Compañia del Cuerpo de Bomberos de Santiago",53649,345,Santiago,gustavohasbun,5337,False
13928,,Thu Apr 23 00:22:37 +0000 2020,,,,1,1253117036013793280,,,,en,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","for earth day, i planted lettuce, spinach, radishes, watermelons, and sunflowers. i also sunburned my nose and was frightened by gigantic bumblebees who don't understand social distancing.",https://twitter.com/happyToeBeans/status/1253117036013793280,happyToeBeans,"Black Lives Matter, how is this even a question? tree-hugger. aspiring writer. dogs & cats are both awesome. entitled millenial | she/her 🌈",74,628,"Kentucky, USA",happyToeBeans,4653,False
14017,,Thu Apr 23 00:22:39 +0000 2020,,,,0,1253117044293279745,,,,pt,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kkkkkkkkkkkkkkkkkkkkk corona vrus  culpa do comunismo kkkkkmkkkkkkmkkkk carai man perdi tudo agora,https://twitter.com/crvg_tor4/status/1253117044293279745,crvg_tor4,Meu sobrenome certo é Torquato mas eu fui registrada errada k | little monster mô | comunista safada | @VascodaGama,308,572,Cidade Continental (027),crvg_tor4,15363,False
14143,,Thu Apr 23 00:22:43 +0000 2020,BeatCovid,,https://twitter.com/BarackObama/status/1253046061091950593,0,1253117060466573316,,,,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",absolutely. with some strong guidance we can do this!!!!#beatcovid https://t.co/0scbnbp6mp,https://twitter.com/d311michelle/status/1253117060466573316,d311michelle,"Educational Consultant: College, Grad & Med School Admissions. writing Coach, tenacious researcher, & curious traveler",105,421,Atlanta,d311michelle,7054,False
14180,,Thu Apr 23 00:22:43 +0000 2020,,,https://www.foxnews.com/health/ohio-man-dies-from-coronavirus-after-online-posts-calling-it-bulls-and-political-ploy,0,1253117060537823237,,,,en,0,,,"<a href=""http://klinkerapps.com"" rel=""nofollow"">Talon Android</a>","lesson to be learned here. and, yes, i used the fox news story on this to make sure some of you will believe it.ohio man dies from coronavirus after online posts calling it 'bulls' and 'political ploy' | fox news  https://t.co/ea0q1lz5dn",https://twitter.com/sc0tt_caldwell/status/1253117060537823237,sc0tt_caldwell,"Former small-town sports editor, former radio DJ, mediocre drummer, photography lover, blogger, sports fan, current ad consultant and proud grandfather!",26,134,"Grayson County, TX",sc0tt_caldwell,2022,False
14197,,Thu Apr 23 00:22:46 +0000 2020,,,https://wwwnc.cdc.gov/eid/article/26/7/20-0764_article,0,1253117073426984960,,,,en,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","early release  covid19 outbreak associated with air conditioning in restaurant, guangzhou, china, 2020  volume 26, number 7july 2020  emerging infectious diseases journal  cdc https://t.co/b1uzniti11 via @cdcgov",https://twitter.com/GirlsandGoblins/status/1253117073426984960,GirlsandGoblins,Writing FairyTales & FolkTales & MagicRealism.  Percy Shelley.  #Romanticism & Melancholia. Angela Carter. Shirley Jackson.  #BrianMolko Geek.,1398,876,"Wontierioniasiopolis , MS",GirlsandGoblins,39141,False
14374,,Thu Apr 23 00:22:49 +0000 2020,,,https://twitter.com/CharlesMBlow/status/1252033125041033222,1,1253117085791723520,,,,en,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","excellent column, thank you so much.wake up media.  you're doing it again.# boycotttrumprallies@abc @nbcnews @cnn @cbsnews https://t.co/m2yp4b4c5h",https://twitter.com/sooze555/status/1253117085791723520,sooze555,"Mother, Grandmother, musican., funny girl.  Born Aug.17  ...No https://t.co/3kAffv10Zv DMs",8020,6827,"Ontario, Canada",sooze555,381176,False
14408,,Thu Apr 23 00:22:50 +0000 2020,,,https://twitter.com/fslsltn/status/1252998091021697024,0,1253117090506014723,,,,ar,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",  https://t.co/zkeo7upn0o,https://twitter.com/urfi81/status/1253117090506014723,urfi81,Systems Engineer - Keep calm and Be with Imran khan,1646,2915,"Toronto, Ontario",urfi81,39338,False
14540,,Thu Apr 23 00:22:54 +0000 2020,,,https://jamanetwork.com/journals/jamapediatrics/fullarticle/2765169?guestAccessKey=c7add042-b894-431b-a645-769cee16e09d&utm_source=silverchair&utm_medium=email&utm_campaign=article_alert-jamapediatrics&utm_content=olf&utm_term=042220,14,1253117107040124929,,,,en,7,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",new @jamapediatrics systematic review on severe acute respiratory syndrome coronavirus 2 (sarscov2) infection in children and adolescents https://t.co/0hcxffmary @drjfriedman @dreyalcohen @lennoxhuang @canpaedsociety @drosenfield @canadapirn,https://twitter.com/peterjgill/status/1253117107040124929,peterjgill,MD PhD. General Paediatrician @SickKidsNews. Honorary Fellow @CebmOxford. Co-founded @PedsCases and @CanadaPIRN. Making evidence better for kids. Tweets my own.,2312,1383,Toronto,peterjgill,6981,False
14772,,Thu Apr 23 00:22:57 +0000 2020,,,,1,1253117119534940167,Andrea_a_mil,1.253116678013096e+18,181557470.0,es,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@andrea_a_mil @cintiafritz pensa andrea que si sale se puede contagiar, y creeme que sera mucho peor que sume a su autismo corona virus",https://twitter.com/susalorna/status/1253117119534940167,susalorna,"Periodista, actriz, abogada, licenciada en Comunicación Audiovisual y en enseñanza en Artes Audiovisuales. Amo a Susana. Escuchenme en Espectacular.",9971,1169,Argentina,susalorna,166222,False
14774,,Thu Apr 23 00:23:00 +0000 2020,,,,2,1253117132096917504,,,,en,1,,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",we would like to invite you and your organization to join us in a webinar for governments and partners who are supporting the smb community during this time as we discuss our small business covid resources and how we can better work together.,https://twitter.com/tiesv/status/1253117132096917504,tiesv,TiE Silicon Valley is the oldest and largest chapter within TiE's open and inclusive not-for-profit network of entrepreneurs and professionals.,6637,1834,"Santa Clara, CA",tiesv,4640,False
14838,,Thu Apr 23 00:22:59 +0000 2020,quarantinecomedy comedy quarantine coronavirus covid19,,https://www.instagram.com/p/B_TZiLLBcnx/?igshid=g9q9s4e2d596,0,1253117128259092480,,,,en,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",i almost missed #quarantinecomedy for today! #comedy #quarantine #coronavirus #covid19 https://t.co/khp9luj5is,https://twitter.com/promotingyou/status/1253117128259092480,promotingyou,"Owner of #IPYAgency, Founder of #MakeaGirlaWoman, #DiaryofaPRDiva & #TheresFoodintheHouse 
Certified in #ConflictResolution #ConflictManagement",5030,4919,"Atlanta, GA",promotingyou,60746,False
14885,,Thu Apr 23 00:22:59 +0000 2020,,,,0,1253117127252459527,TrueFactsStated,1.2531165157690737e+18,2889924959.0,en,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@truefactsstated exactly! no ever corona virus vaccine has ever been produced. same for corona virus affecting farm animals.....and there is money to be made there.,https://twitter.com/HachezYanicka/status/1253117127252459527,HachezYanicka,,333,1456,"Montréal, Québec",HachezYanicka,11666,False
14916,,Thu Apr 23 00:23:02 +0000 2020,,,,0,1253117140242010112,9meem2,1.253089397744042e+18,8.757704851617751e+17,en,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@9meem2 @nufc what is your correlation between saudi's humanitarian heart and the corona virus? i'm confused?,https://twitter.com/MagpieMuscle/status/1253117140242010112,MagpieMuscle,"Simply awful at self-regulation since 1984,",75,403,"Santa Fe, NM",MagpieMuscle,6641,False
14921,,Thu Apr 23 00:23:01 +0000 2020,,,https://www.infobae.com/sociedad/2020/04/22/la-bandera-argentina-fue-proyectada-en-los-alpes-suizos-como-senal-de-esperanza-y-solidaridad-frente-a-la-pandemia-del-coronavirus/,6,1253117136114941953,,,,es,7,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",la bandera argentina fue proyectada en los alpes suizos como seal de esperanza y solidaridad frente a la pandemia del coronavirus https://t.co/l7xlw06lsp,https://twitter.com/Marnelfont/status/1253117136114941953,Marnelfont,"El Congreso se valla únicamente cuando se vota en contra del PUEBLO.
CFK dirigiéndose a Santilli para que se saquen las vallas. Grabado en piedra. 26/08/2020",8934,8343,"Buenos Aires, Argentina",Marnelfont,89630,False
15024,,Thu Apr 23 00:23:04 +0000 2020,,,https://youtu.be/PVP--_AB680,0,1253117149792608259,,,,de,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",corona als alibi: wird die krise jetzt einfach vorgezogen? eine kolumne ... https://t.co/bd7ksonrx0 via @youtube,https://twitter.com/MichaelStawicki/status/1253117149792608259,MichaelStawicki,"EU-Rentner, #Blogger, #Patriot und aus Überzeugung #Linux-User. (Arch). #Grenzwissenschaftler
M$ Windoof befreit seit ca. 15 Jahren.
Nur noch #AFD.",584,906,Königswinter,MichaelStawicki,286390,False
15287,,Thu Apr 23 00:23:11 +0000 2020,,,https://youtu.be/Ms7capx4Cb8,0,1253117178301333511,MeredithGould,1.2531162035323822e+18,16733030.0,en,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@meredithgould @springer1linda  i do 30 minutes of clever humour (note canadian spelling) to end the day. i will hereby share today's. explaining covid to my past self https://t.co/giqwdjbdsl,https://twitter.com/KathyKastner/status/1253117178301333511,KathyKastner,"Lover of chocolates, dogs, plus large dollops of laughter. wasn't masked-up for #TEDx #StanfordMedX #Author.Should you want to know more:https://t.co/Ka4HsEy4yy",4498,3732,"Toronto, Ontario",KathyKastner,46082,False
15336,,Thu Apr 23 00:23:12 +0000 2020,,,https://twitter.com/fuckexplicitt/status/1252470136331743241,0,1253117182701195270,,,,pt,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","a saudade de poder fazer isso com o abenoado, poxa corona https://t.co/qi7unilmtb",https://twitter.com/kats_alencar/status/1253117182701195270,kats_alencar,feeling,310,1315,"Santo André, Brasil",kats_alencar,39210,False
15439,,Thu Apr 23 00:23:15 +0000 2020,,,https://youtu.be/fMO1QcinfIU,1,1253117194764013571,,,,en,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",covid19 scams targeting seniors on the rise https://t.co/im20iy7mdg via @youtube,https://twitter.com/FurbySquawk/status/1253117194764013571,FurbySquawk,"Main Twitter account. Hated by RWNJs and the Regressive Left. No DMs unless I follow you. #ActuallyAutistic #Javichip discord: @RainbowDash2015#5824

he/him/cis",2024,5000,Ontario,FurbySquawk,244770,False
15482,,Thu Apr 23 00:23:15 +0000 2020,,,https://twitter.com/TheLizLincoln/status/1251673376160198662,0,1253117194575196162,,,,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","she isnt the only one who wants a haircut, but its not worth risking your own and others lives at the fucking moment. dont people remember we in a world wide pandemic?! https://t.co/blzf9koxzn",https://twitter.com/sweetwintercher/status/1253117194575196162,sweetwintercher,"""Pansexuals give the best love especially to the pots and pans”💖💛💙Thanks to @Cheapcookiez for my profile pic",232,771,Into the SpiderVerse,sweetwintercher,27883,False
15562,,Thu Apr 23 00:23:17 +0000 2020,PAÍS,,,0,1253117203563626498,,,,es,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#pas | reporte diario vespertino nro 78 | situacin de covid19 en argentinahoy fueron confirmados 144 nuevos casos* de covid19. con estos registros, suman 3.288 positivos en el pas. se registraron 8 nuevas muertes. al momento la cantidad de personas fallecidas es 159",https://twitter.com/f5noticiasok/status/1253117203563626498,f5noticiasok,"Portal de Noticias 
Facebook: EfeCinco Noticias",5344,908,Argentina,f5noticiasok,29041,False
